"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"NR_TURNO";"SG_UF";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_GENERO";"DS_GENERO";"CD_ESTADO_CIVIL";"DS_ESTADO_CIVIL";"CD_FAIXA_ETARIA";"DS_FAIXA_ETARIA";"CD_GRAU_ESCOLARIDADE";"DS_GRAU_ESCOLARIDADE";"TP_CONVOCACAO";"TP_COMPARECIMENTO";"QT_MESARIOS_PERFIL"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22110";"SERRA BRANCA";"58";"4";"FEMININO";"1";"SOLTEIRO";"2124";"21 a 24 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20370";"INGÁ";"8";"4";"FEMININO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"3";"ENSINO FUNDAMENTAL INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22039";"SÃO SEBASTIÃO DE LAGOA DE ROÇA";"19";"2";"MASCULINO";"1";"SOLTEIRO";"2124";"21 a 24 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22276";"SUMÉ";"43";"2";"MASCULINO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"3";"ENSINO FUNDAMENTAL INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22390";"UIRAÚNA";"53";"4";"FEMININO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"3";"ENSINO FUNDAMENTAL INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19194";"ARARUNA";"20";"4";"FEMININO";"3";"CASADO";"4549";"45 a 49 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19488";"MATO GROSSO";"36";"2";"MASCULINO";"9";"DIVORCIADO";"3539";"35 a 39 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21512";"QUEIMADAS";"59";"2";"MASCULINO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19879";"CATOLÉ DO ROCHA";"36";"2";"MASCULINO";"1";"SOLTEIRO";"1900";"19 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21318";"PILAR";"44";"4";"FEMININO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"3";"ENSINO FUNDAMENTAL INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19810";"CAMPINA GRANDE";"16";"4";"FEMININO";"1";"SOLTEIRO";"5559";"55 a 59 anos";"7";"SUPERIOR INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19283";"SOSSÊGO";"24";"4";"FEMININO";"3";"CASADO";"5054";"50 a 54 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19100";"CURRAL DE CIMA";"60";"4";"FEMININO";"1";"SOLTEIRO";"2124";"21 a 24 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21199";"PAULISTA";"69";"4";"FEMININO";"9";"DIVORCIADO";"5559";"55 a 59 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20516";"JOÃO PESSOA";"76";"4";"FEMININO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21695";"SANTA LUZIA";"26";"4";"FEMININO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21075";"NOVA PALMEIRA";"25";"2";"MASCULINO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21350";"PILÕEZINHOS";"47";"2";"MASCULINO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19780";"BARRA DE SANTANA";"49";"2";"MASCULINO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19798";"CAMALAÚ";"29";"4";"FEMININO";"1";"SOLTEIRO";"1900";"19 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19810";"CAMPINA GRANDE";"16";"2";"MASCULINO";"9";"DIVORCIADO";"4044";"40 a 44 anos";"7";"SUPERIOR INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22292";"TACIMA";"20";"4";"FEMININO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20893";"MOGEIRO";"6";"4";"FEMININO";"9";"DIVORCIADO";"3539";"35 a 39 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19089";"CUITÉ DE MAMANGUAPE";"7";"2";"MASCULINO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"7";"SUPERIOR INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21270";"PIANCÓ";"32";"2";"MASCULINO";"3";"CASADO";"3539";"35 a 39 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19860";"SÃO FRANCISCO";"63";"2";"MASCULINO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"7";"SUPERIOR INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20516";"JOÃO PESSOA";"64";"2";"MASCULINO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21512";"QUEIMADAS";"59";"4";"FEMININO";"1";"SOLTEIRO";"6064";"60 a 64 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22411";"UMBUZEIRO";"18";"4";"FEMININO";"3";"CASADO";"4044";"40 a 44 anos";"3";"ENSINO FUNDAMENTAL INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22357";"TEIXEIRA";"30";"2";"MASCULINO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21130";"OURO VELHO";"43";"4";"FEMININO";"9";"DIVORCIADO";"4044";"40 a 44 anos";"7";"SUPERIOR INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19984";"MATURÉIA";"30";"2";"MASCULINO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"7";"SUPERIOR INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19372";"BAYEUX";"61";"4";"FEMININO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"4"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21636";"SALGADO DE SÃO FÉLIX";"6";"4";"FEMININO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"5"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21512";"QUEIMADAS";"59";"2";"MASCULINO";"1";"SOLTEIRO";"4549";"45 a 49 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19313";"BANANEIRAS";"14";"2";"MASCULINO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19810";"CAMPINA GRANDE";"17";"2";"MASCULINO";"1";"SOLTEIRO";"1900";"19 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19020";"SOBRADO";"4";"4";"FEMININO";"3";"CASADO";"4549";"45 a 49 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22292";"TACIMA";"20";"2";"MASCULINO";"3";"CASADO";"5054";"50 a 54 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19682";"TENÓRIO";"56";"2";"MASCULINO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22411";"UMBUZEIRO";"18";"4";"FEMININO";"1";"SOLTEIRO";"2124";"21 a 24 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21512";"QUEIMADAS";"59";"4";"FEMININO";"3";"CASADO";"4044";"40 a 44 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"4"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19313";"BANANEIRAS";"14";"2";"MASCULINO";"1";"SOLTEIRO";"3539";"35 a 39 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"5"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19763";"ALCANTIL";"18";"4";"FEMININO";"1";"SOLTEIRO";"2124";"21 a 24 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20559";"JUAZEIRINHO";"56";"2";"MASCULINO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"3";"ENSINO FUNDAMENTAL INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20958";"MONTEIRO";"29";"4";"FEMININO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"3";"ENSINO FUNDAMENTAL INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20591";"JURIPIRANGA";"44";"2";"MASCULINO";"3";"CASADO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19259";"AROEIRAS";"49";"2";"MASCULINO";"1";"SOLTEIRO";"2124";"21 a 24 anos";"3";"ENSINO FUNDAMENTAL INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19054";"ALAGOA GRANDE";"9";"4";"FEMININO";"1";"SOLTEIRO";"1900";"19 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20516";"JOÃO PESSOA";"76";"4";"FEMININO";"1";"SOLTEIRO";"5559";"55 a 59 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"4"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22098";"SÃO VICENTE DO SERIDÓ";"23";"2";"MASCULINO";"1";"SOLTEIRO";"3539";"35 a 39 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19933";"CONDE";"3";"4";"FEMININO";"1";"SOLTEIRO";"5559";"55 a 59 anos";"7";"SUPERIOR INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19089";"CUITÉ DE MAMANGUAPE";"7";"4";"FEMININO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20737";"LUCENA";"2";"2";"MASCULINO";"3";"CASADO";"5559";"55 a 59 anos";"7";"SUPERIOR INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21377";"PIRPIRITUBA";"47";"4";"FEMININO";"1";"SOLTEIRO";"2124";"21 a 24 anos";"7";"SUPERIOR INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19810";"CAMPINA GRANDE";"72";"4";"FEMININO";"3";"CASADO";"4549";"45 a 49 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20478";"JACARAÚ";"60";"2";"MASCULINO";"3";"CASADO";"5054";"50 a 54 anos";"4";"ENSINO FUNDAMENTAL COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19330";"BARRA DE SANTA ROSA";"67";"4";"FEMININO";"3";"CASADO";"5054";"50 a 54 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20192";"EMAS";"32";"2";"MASCULINO";"1";"SOLTEIRO";"1900";"19 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20974";"MULUNGU";"75";"4";"FEMININO";"1";"SOLTEIRO";"3539";"35 a 39 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19879";"CATOLÉ DO ROCHA";"36";"2";"MASCULINO";"1";"SOLTEIRO";"5054";"50 a 54 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20230";"FAGUNDES";"59";"2";"MASCULINO";"3";"CASADO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21911";"SÃO JOSÉ DE PIRANHAS";"40";"2";"MASCULINO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21750";"SANTA RITA";"2";"4";"FEMININO";"3";"CASADO";"2529";"25 a 29 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21717";"SANTANA DE MANGUEIRA";"41";"2";"MASCULINO";"3";"CASADO";"4549";"45 a 49 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19895";"CONCEIÇÃO";"41";"4";"FEMININO";"9";"DIVORCIADO";"5054";"50 a 54 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20478";"JACARAÚ";"60";"4";"FEMININO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21415";"POCINHOS";"50";"2";"MASCULINO";"3";"CASADO";"2529";"25 a 29 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19089";"CUITÉ DE MAMANGUAPE";"7";"2";"MASCULINO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20435";"ITAPOROROCA";"60";"2";"MASCULINO";"3";"CASADO";"4044";"40 a 44 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19895";"CONCEIÇÃO";"41";"4";"FEMININO";"1";"SOLTEIRO";"3539";"35 a 39 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19534";"IGARACY";"66";"4";"FEMININO";"1";"SOLTEIRO";"2124";"21 a 24 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Voluntárias e voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20591";"JURIPIRANGA";"44";"4";"FEMININO";"3";"CASADO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20737";"LUCENA";"2";"4";"FEMININO";"1";"SOLTEIRO";"2124";"21 a 24 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22250";"SOUSA";"35";"2";"MASCULINO";"1";"SOLTEIRO";"4549";"45 a 49 anos";"7";"SUPERIOR INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19810";"CAMPINA GRANDE";"17";"4";"FEMININO";"1";"SOLTEIRO";"2000";"20 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20516";"JOÃO PESSOA";"64";"2";"MASCULINO";"3";"CASADO";"3034";"30 a 34 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19216";"AREIA";"11";"2";"MASCULINO";"3";"CASADO";"3034";"30 a 34 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19887";"VIEIRÓPOLIS";"53";"4";"FEMININO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19194";"ARARUNA";"20";"4";"FEMININO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19747";"PEDRO RÉGIS";"60";"4";"FEMININO";"1";"SOLTEIRO";"2124";"21 a 24 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19259";"AROEIRAS";"49";"2";"MASCULINO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19712";"CACIMBA DE DENTRO";"20";"4";"FEMININO";"1";"SOLTEIRO";"3539";"35 a 39 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21512";"QUEIMADAS";"59";"4";"FEMININO";"9";"DIVORCIADO";"4549";"45 a 49 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20516";"JOÃO PESSOA";"64";"2";"MASCULINO";"3";"CASADO";"3034";"30 a 34 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22390";"UIRAÚNA";"53";"4";"FEMININO";"3";"CASADO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20656";"LAGOA DE DENTRO";"60";"4";"FEMININO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20230";"FAGUNDES";"59";"4";"FEMININO";"1";"SOLTEIRO";"1800";"18 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19330";"BARRA DE SANTA ROSA";"67";"4";"FEMININO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"7";"SUPERIOR INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20338";"IBIARA";"41";"2";"MASCULINO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20010";"CUBATI";"23";"4";"FEMININO";"3";"CASADO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19615";"CAAPORÃ";"73";"2";"MASCULINO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"6"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21750";"SANTA RITA";"3";"4";"FEMININO";"3";"CASADO";"3034";"30 a 34 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19461";"MARIZÓPOLIS";"35";"4";"FEMININO";"3";"CASADO";"3539";"35 a 39 anos";"7";"SUPERIOR INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"21717";"SANTANA DE MANGUEIRA";"41";"2";"MASCULINO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"5";"ENSINO MÉDIO INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22250";"SOUSA";"35";"4";"FEMININO";"1";"SOLTEIRO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"7"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22233";"SOLEDADE";"23";"4";"FEMININO";"3";"CASADO";"4044";"40 a 44 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"4"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19380";"CAJAZEIRINHAS";"52";"4";"FEMININO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19810";"CAMPINA GRANDE";"16";"2";"MASCULINO";"1";"SOLTEIRO";"4549";"45 a 49 anos";"7";"SUPERIOR INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20613";"JURU";"74";"4";"FEMININO";"3";"CASADO";"2529";"25 a 29 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20435";"ITAPOROROCA";"60";"2";"MASCULINO";"1";"SOLTEIRO";"3539";"35 a 39 anos";"8";"SUPERIOR COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19100";"CURRAL DE CIMA";"60";"2";"MASCULINO";"1";"SOLTEIRO";"2529";"25 a 29 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20150";"DONA INÊS";"14";"4";"FEMININO";"1";"SOLTEIRO";"3539";"35 a 39 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"2"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20958";"MONTEIRO";"29";"4";"FEMININO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"7";"SUPERIOR INCOMPLETO";"Voluntárias e voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"22411";"UMBUZEIRO";"18";"4";"FEMININO";"1";"SOLTEIRO";"3539";"35 a 39 anos";"7";"SUPERIOR INCOMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"20974";"MULUNGU";"75";"2";"MASCULINO";"3";"CASADO";"3539";"35 a 39 anos";"8";"SUPERIOR COMPLETO";"Não voluntárias e não voluntários";"#NULO";"1"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19151";"ARAÇAGI";"47";"4";"FEMININO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"6";"ENSINO MÉDIO COMPLETO";"Não voluntárias e não voluntários";"#NULO";"10"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19992";"CRUZ DO ESPÍRITO SANTO";"3";"2";"MASCULINO";"1";"SOLTEIRO";"3034";"30 a 34 anos";"6";"ENSINO MÉDIO COMPLETO";"Voluntárias e voluntários";"#NULO";"3"
"16/09/2024";"05:27:16";"2024";"1";"PB";"19550";"BORBOREMA";"11";"4";"FEMININO";"1";"SOLTEIRO";"3539";"35 a 39 anos";"7";"SUPERIOR INCOMPLETO";"Voluntárias e voluntários";"#NULO";"1"
